audio,caption
dataset/Tion wayne ft eight9fly - Pay my money.MP3,"energetic, hype, rap, male, collaboration, urban"
dataset/Tekno-Peppermint.mp3,"energetic,dance, Afrobeat, male, upbeat"
dataset/Mut4y - Start 2 Dance Ft Wande Coal.mp3,"upbeat, energetic, Afrobeats, male, collaboration"
dataset/PsychoYP Ft Swift & Kiiwii Drop That Sh#t.mp3,"energetic, upbeat, hip hop, male, collaboration, explicit lyrics"
dataset/TyStringz & Jeff Akoh - JARA.mp3,"upbeat,happy, Afrobeats, male, "
dataset/Kweku Darlington - Pain.mp3,"melancholic, reflective, Afrobeats, male, Ghanaian artist"
dataset/Logos Olori - Jaye lo.mp3,"upbeat, energetic, Afrobeat, female, Nigerian"
dataset/Shallipopi - Things On Things.mp3,"upbeat,happy, pop, female, catchy"
dataset/Tipcee ft dladla mshunqisi - Sukuma.MP3,"energetic, lively, gqom, female, collaboration"
dataset/Cardi b ft migos - Drip.MP3,"energetic, confident, hip-hop, female, collaboration"
dataset/Reehaa- Holdin On.mp3,"upbeat, energetic, pop, female, "
dataset/Wizkid - Master groove.MP3,"upbeat, groovy, afrobeat, male, "
"dataset/DJ Gukwa – Disturber ft. Okmalumkoolkat, Professor & Plan B.mp3",", Hip-Hop, Mixed, Collaboration"
dataset/Fireboy-DML-Everyday.mp3,"uplifting,happy, Afrobeats, male, popular"
dataset/PRETTYMUCH  Would You Mind Radio Version.mp3,"upbeat, pop, male, group"
dataset/9 Clowns (feat. LADIPOE)_Master 1b [Clean].mp3,"energetic, playful, hip hop, male, feat. LADIPOE, clean version"
dataset/Efya & mr eazi - mame (give me) - Mame (give me).MP3,"upbeat, feel-good, Afrobeat, female, male, collaboration, Ghanaian artists"
dataset/Balloranking-Bode-Thomas.mp3,"upbeat,happy, Afrobeat, male, party"
dataset/Calvin harris ft tom grennan - By your side.MP3,"upbeat, energetic, dance, male, featured artist: Tom Grennan"
dataset/Wizkid ft  Bob Marley  - One Love.mp3,"upbeat, positive, afrobeats, reggae, male, "
dataset/Burna Boy - Secret (feat. Jeremih and Serani) .mp3,"upbeat, energetic, Afrobeat, R&B, male, collaboration, featured artists"
dataset/Diamond platinumz ft chley - Shu!.MP3,"energetic,upbeat, afrobeat, male, collaboration"
dataset/Rema - Addicted.MP3,"upbeat, afrobeats, male, Nigerian"
"dataset/Young Jonn ft Kizz Daniel, Seyi Vibez - Big Big Things.mp3","energetic, lively, afrobeat, male, collaboration, upbeat"
dataset/Ema onigah - Get you for mind.MP3,"upbeat, energetic, pop, female, catchy"
dataset/Rexxie Ft AXAD - One or Two.mp3,"energetic, upbeat, afrobeats, male, collaboration"
dataset/SUPTA-Sebenza-Ft-Khanyisa-(JustNaija.com).mp3,"energetic, upbeat, Amapiano, male, collaboration"
dataset/Joozey-Namficha-ft-Harmonize.mp3,"upbeat, energetic, Bongo Flava, mixed, collaboration"
dataset/Fiokee & Teni - Osan Ft Dj Coublon.mp3,"upbeat,happy, Afrobeats, mixed, collaboration"
dataset/Just-G-No-Limits.mp3,"energetic, uplifting, pop, male, catchy"
dataset/Selebobo - Siren.mp3,"upbeat, energetic, Afrobeats, male, catchy"
dataset/Cardi b ft megan thee stallion - Wap.MP3,"empowering, fierce, confident, bold, hip hop, rap, female, explicit, viral"
dataset/Dzo-729-Umjolo-ft-Mkeyz.mp3,"upbeat,happy,dance, amapiano, male, collaboration"
dataset/Zlatan - Lagos anthem.MP3,"energetic, upbeat, Afrobeats, male, Nigerian music"
dataset/SPYRO FT SIMI - ONLY FINE GIRL (REMIX).mp3,"happy, upbeat, Afrobeat, male, female, remix"
dataset/Idahams - Problem.mp3,"upbeat,happy,energetic, Afrobeats, male, Nigerian"
dataset/Omawumi - Hold my Baby ft Falz.mp3,"upbeat,happy, Afrobeats, female, collaboration,featured artist"
dataset/Fireboy dml - Feel.MP3,"melancholic, emotional, Afrobeats, male, contemporary"
dataset/01-Prince-Kaybee-Mpendulo-Ft-Bongeziwe-Mabandla.mp3,"upbeat,happy, House, male, collaboration, South African music"
dataset/Lil durk ft morgan wallen - Stand by me.MP3,"emotional, supportive, hip hop, country, male, collaboration"
dataset/Waje - I'm Available ft Yemi Alade.mp3,"energetic, upbeat, Afropop, female, collaboration"
dataset/Bella Shmurda Addicted Radio Edit Clean Version.mp3,"upbeat,dance, afrobeats, male, clean version"
dataset/Larry Gaaga - Baba Nla ft Burna Boy  2Baba  D'banj.mp3,"energetic, upbeat, Afrobeat, male, collaboration, Nigerian artists"
dataset/D'banj - Action.MP3,"upbeat,energetic, afrobeats, male, Nigerian artist"
dataset/Victony and tempoe - Soweto.MP3,"energetic, upbeat, afrobeats, male, collaboration, Nigerian music"
dataset/Teni - Jo.MP3,"upbeat,happy, Afrobeats, female, danceable"
dataset/Dj snake ft niniola - Maradona riddim.MP3,"energetic,dance, Afrobeat, female, collaboration"
dataset/Teni - Legendary.mp3,"energetic, happy, afrobeat, female, upbeat"
dataset/01-Ntokzin-Manyonyoba-Ft-MalumNator-2woshot-Stompiiey-Dr-Thulz-(JustNaija.com).mp3,"energetic,dance, amapiano, male, collaboration"
dataset/Shoday (Caution Remix) Ft Skiibii.mp3,"energetic, upbeat, Afrobeats, male, remix, collaboration, featuring Skiibii"
dataset/Lyta-Correct.mp3,"upbeat,happy, afrobeat, male, catchy"
dataset/Skeng Ft Nicki Minaj - Likkle Miss Remix.mp3,"energetic, upbeat, hip hop, female, remix"
dataset/SHATTA WALE - Gringo.mp3,"energetic,dramatic, Afrobeats, male, "
dataset/Kcee ft wizkid - Psycho.MP3,"upbeat,happy, Afrobeats, male, collaboration"
dataset/Omah lay - You.MP3,"romantic, chill, Afrobeats, male, love song"
dataset/Nsg ft patoranking - Suzanna.MP3,"upbeat, energetic, Afrobeats, male, collaboration"
dataset/Mr Eazi - Overload Ft  Mr  Real & Slimcase.mp3,"energetic, lively, Afrobeat, male, collaboration"
dataset/Rexxie - KPK (Ko Por Ke) ft Mohbad.mp3,"energetic,hype, afrobeat, male, Nigerian"
dataset/Tariq - Signals mp3.mp3,"upbeat, energetic, pop, male, catchy"
dataset/Vector & M I - Crown Of Clay Ft  Pheelz.mp3,"energetic, powerful, Afrobeats, male, collaboration, Nigerian"
dataset/Ayra starr - Fashion killer.MP3,"upbeat, groovy, Afrobeats, female, Nigerian music"
dataset/Falz ft. Olamide & Davido - Bahd Baddo Baddest dflamz clean .mp3,"energetic, upbeat, Afrobeat, mixed, collaboration, catchy"
dataset/Fredo bang ft kevin gates - No security.MP3,"serious, intense, hip hop, male, collaboration"
dataset/Asake - Dupe.MP3,"cheerful, happy, Afrobeat, female, upbeat"
dataset/Tyla-ART.mp3,"upbeat, energetic, pop, female, electronic influences"
dataset/Reekado banks and parker ighile - Options.MP3,"upbeat, energetic, Afrobeat, Pop, Male, collaboration"
dataset/Seyi-Vibez-Cana.mp3,"upbeat,happy,powerful, Afrobeats, male, Nigerian"
"dataset/Blaqbonez  ft 1da banton, bad boy timz - Faaji.MP3","energetic, lively, upbeat, afrobeat, hip hop, male, collaboration, Nigerian music"
dataset/Lowsheen-Dali-ft-Lily-Faith-DJ-KSB.mp3,"upbeat, energetic, electronic, pop, mixed, collaboration"
dataset/Nicki minaj - Half back.MP3,"energetic, confident, hip hop, female, rap"
dataset/Ladipoe ft joeboy - Yoruba samurai.MP3,"energetic, powerful, Afrobeat, male, collaboration"
dataset/Stress Free-ft.-Seun-Kuti-Egypt-80 .mp3,"Stress Free, Afrobeat, Mixed, Collaboration"
dataset/Tiimie-Calm-D.mp3,"calm, unknown, unknown, "
dataset/Demi grace - Just friends.MP3,"joyful, upbeat, pop, female, catchy"
dataset/Marshmello and pritam ft shirley setia - Biba.MP3,"exciting, joyful, energetic, pop, electronic, mixed, collaboration, catchy"
dataset/Mr-Msolo-Unruly-Piano-ft-Pcee-Daliwonga.mp3,"upbeat,happy, piano, multiple, collaboration"
dataset/Masterkraft ft ugoccie - Today oringo.MP3,"upbeat, energetic, afrobeat, mixed, collaboration"
dataset/Tekno - Woman.mp3,"empowering, upbeat, afrobeat, male, Nigeria, dance"
dataset/Machine gun kelly - Swim good (frank ocean cover).MP3,"emotional, reflective, Rap, R&B, Male, Cover"
dataset/Skales - Pass Ft  Yung L & Endia.mp3,"energetic, lively, Afrobeat, male, collaboration"
dataset/Dj switch ft ovikels - Gun gun.MP3,"energetic, upbeat, hip hop, male, collaboration, danceable"
dataset/Kida Kudz - Money ft Teni.mp3,"upbeat, energetic, afrobeats, male, collaboration"
dataset/Kida Kudz - Moonwalk.mp3,"energetic, upbeat, Afrobeats, male, dance, summer vibes"
dataset/Oxlade - Ku lo sa.MP3,"upbeat, energetic, Afrobeats, male, Nigerian"
dataset/Boy-Spyce-Lose-ft-Don-Jazzy-King-Promise.mp3,"upbeat,happy, Afrobeats, male, collaboration"
dataset/T'neeya - Text me.MP3,"upbeat,energetic, Afrobeat, female, "
dataset/Babyboy-AV-Quick-Question.mp3,"upbeat,happy, pop, male, catchy"
dataset/Patoranking ft nyashinski - Nakupenda.MP3,"romantic, afrobeat, mixed, "
dataset/DJ Coach & Soa Mattrix - Alaziwa (feat. Toshi).mp3,"upbeat, energetic, afro-house, mixed, collaboration"
dataset/Young jonn ft davido - Dada (remix).MP3,"upbeat, energetic, Afrobeats, male, remix, collaboration"
dataset/Ceeza milli and zlatan - Flenjor.MP3,"energetic,happy, afrobeat, male, "
dataset/Oxlade ft. P.Priime – Piano.mp3,"upbeat, soulful, Afrobeats, male, collaboration"
dataset/Ed sheeran ft lil baby - 2step.MP3,"upbeat, lively, pop, hip hop, male, collaboration"
dataset/Jack harlow - Nail tech.MP3,"energetic, upbeat, hip-hop, male, popular"
dataset/Maroon 5 ft cardi b - Girls like you.MP3,"upbeat, catchy, pop, mixed, "
dataset/Dyo ft mr eazi - Go all the way.MP3,"upbeat, romantic, Afropop, female, collaboration"
dataset/Mustard ft roddy rich - Ballin.MP3,"energetic, confident, Hip Hop, male, popular, rap"
dataset/Tayc - Lova.mp3,"romantic, sensual, R&B, male, French"
dataset/Laycon-Shine.mp3,"upbeat, energetic, hip hop, male, celebratory, motivational"
dataset/Burna Boy - Vanilla.mp3,"upbeat, energetic, groovy, afrobeat, male, summer vibes"
"dataset/Prince kaybee ft busiswa, naakmusiq, bucie, nokwaz - Club controller remix.MP3","upbeat, energetic, house, mixed, remix, collaboration"
dataset/MEMMUCHI - MONEY AND POWER.mp3,"energetic, powerful, hip hop, male, upbeat, hype"
dataset/LuuDadeejay-Pitori-Vibezz.mp3,"upbeat, energetic, amapiano, male, danceable"
dataset/Zerrydl ft Seyi Vibez - Cash.mp3,"upbeat, energetic, afrobeats, male, collaboration"
dataset/Trademark and achim ft megadrumz - Lendaba.MP3,"upbeat, energetic, afro-house, mixed, collaboration, dance"
dataset/Buju - Ohema.MP3,"upbeat, romantic, Afrobeats, male, Buju"
dataset/Kanye west - Jail.MP3,"energetic, intense, hip-hop, male, Kanye West"
dataset/Masego - Well traveled.MP3,"chill, groovy, R&B, Jazz, male, saxophone"
dataset/Olamide ft layydoe - Rough up.MP3,"energetic, lively, Afrobeats, male, collaboration"
dataset/Wizkid - No Stress.mp3,"chill, relaxed, Afrobeat, male, popular"
dataset/Timaya - Life Anagaga ft M I.mp3,"energetic,happy, Afrobeats, male, collaboration"
dataset/Wizkid - Plenty Loving.mp3,"happy, romantic, Afrobeats, male, uptempo"
dataset/Michael-Jackson-Billie-Jean-Da-Capo-Remix.mp3,"upbeat,dance, pop, male, remix"
dataset/Mut4y - 4 Play ft  Shaydee.mp3,"romantic, groovy, Afrobeats, male, collaboration, Nigerian"
dataset/Rihanna - Born again (black panther).MP3,"energetic, powerful, pop, hip-hop, female, empowering"
dataset/Quavo - Workin me.MP3,"energetic, confident, hip hop, male, catchy"
dataset/Busta-929-Amabele-ft-KNOWLEY-D-Msamaria-Nation-365.mp3,"upbeat,happy, amapiano, male, collaboration"
dataset/Bts - Take two.MP3,"energetic,happy, K-pop, mixed, "
dataset/Joeboy - Show me.MP3,"upbeat, romantic, afrobeat, male, "
dataset/Boy Spyce - You (Rum & Schnapp).mp3,"upbeat, happy, pop, male, catchy, summer vibes"
dataset/Juls - Palmwine riddim.MP3,"relaxed, upbeat, Afrobeat, male, instrumental"
dataset/Teni - No days off.MP3,"upbeat,happy, afrobeat, female, energetic"
dataset/King promise ft. maleek berry - Slow down remix.MP3,"upbeat, romantic, Afrobeat, R&B, male, collaboration"
dataset/Six Past Twelve & M.Patrick - Billion.mp3,"upbeat, energetic, Amapiano, mixed, collaboration"
dataset/Mr eazi - Keys to the city (ogede).MP3,"upbeat,happy, Afrobeats, Male, Afro fusion"
dataset/Skales - On your side.MP3,"upbeat, hopeful, Afrobeats, male, "
dataset/Meek mill ft. moneybagg yo - Hot.MP3,"energetic, confident, hip hop, male, collaboration"
dataset/Kranium In Charge  dflamz radio .mp3,"energetic, empowering, dancehall, male, party, summer"
dataset/Nonso amadi ft mr eazi - Go outside.MP3,"calm, relaxed, chill, R&B, Male, collaboration, summer vibe"
dataset/Bucie-Easy-to-Love.mp3,"happy, upbeat, house, female, South African"
dataset/Mk ft carla monroe - 2am.MP3,"upbeat, energetic, dance, house, electronic, female, collaboration"
dataset/Thirstyworldwide & straffitti ft. jaiye & bergdorf - Fashion nova.MP3,"upbeat,hype, hip hop, mixed, collaboration"
dataset/Buju - Something sweet.MP3,"upbeat,happy, afrobeat, male, "
dataset/Perfect Timing (Radio Edit) Erigga ft JeriQ.mp3,"upbeat, energetic, afrobeats, hip hop, male, collaboration"
dataset/Bigtril - Parte after parte.MP3,"energetic, party, Afrobeat, male, viral"
dataset/IFEX  ft PHYNO - OFO mix final.mp3,"energetic, exciting, afrobeat, male, "
dataset/Fireboy DML ft Rema - Compromise.mp3,"upbeat, energetic, Afrobeats, male, collaboration, Nigerian artists"
dataset/Boj-42-ft-Ajebutter22.mp3,"upbeat,happy, Afrobeat, male, collaboration"
dataset/Yemi Alade - Boys.mp3,"upbeat,happy, Afrobeat, Female, "
dataset/Lojay ft dj maphorisa - Canada.MP3,"upbeat, afrobeats, amapiano, male, collaboration, summer vibes"
dataset/Lowsheen-Nkatanga-ft-Henny-C-CHARLOTTE-LYF-DJ-KSB.mp3,"upbeat,happy, Afrobeats, male, collaboration"
dataset/P-SQUARE - GIMME THAT.mp3,"energetic, upbeat, Afrobeat, male, dance, party"
dataset/Like (Radio Edit) Iyanya Ft Davido Ft Kizz Daniel.mp3,"upbeat, energetic, Afrobeats, Pop, male, "
dataset/Amaarae-Water-From-Wine.mp3,"calm, reflective, afrobeats, female, upbeat"
dataset/Martin garrix and pierce fulton ft mike shinoda - Waiting for tomorrow.MP3,"hopeful, anticipation, electronic, pop, mixed, collaboration, featured artist"
"dataset/Kabza-De-small-x-Dj-Maphorisa Ft ,Kweyama-Brothers-Slowavex  , Konke , Madumane - Ungakholwa-.mp3","upbeat,dance, Amapiano, mixed, collaboration"
dataset/Sound_Sultan_-_Friends.mp3,"upbeat,happy, Afrobeat, male, collaboration"
dataset/Bad Since 97 (Radio Edit) BNXN Buju.mp3,"upbeat, energetic, hip-hop, male, radio edit"
dataset/Elisha K - Joana .mp3,"upbeat,happy, pop, female, dance"
dataset/High- Tesh Carter TRACK 1.mp3,"high, pop, female, uptempo"
dataset/Khalid ft a boogie wit da hoodie - Right back.MP3,"chill,relaxed, R&B, male, collaboration"
dataset/Larry gaaga ft peruzzi - Fuck it.MP3,"energetic, upbeat, Afrobeat, male, collaboration"
"dataset/Major lazer ft french montana , beam - Bam bam.MP3","energetic,upbeat, EDM, mixed, collaboration"
dataset/Dumebi (Major Lazer Remix).mp3,"upbeat,dance, electronic, mixed, remix"
dataset/Konstance - For You .mp3,"uplifting,happy, pop, female, love"
dataset/JZyNo - Finally.mp3,"energetic,happy, pop, male, "
dataset/Fiokee ft ric hassani and klem - Be a man.MP3,"uplifting, inspirational, Afrobeat, male, collaboration"
dataset/Nasty C BlackOut [CLEAN].mp3,"energetic, intense, hip hop, male, clean version"
dataset/Berri-Tiga-Money-Over-Love.mp3,"energetic, upbeat, pop, female, catchy"
dataset/G2 AMANI - PEACE OF MIND.mp3,"calm, peaceful, relaxing, pop, R&B, male, upbeat"
dataset/Christopher Martin - This Christmas.mp3,"festive,happy, reggae, male, Christmas"
dataset/Lulu diva ft rich mavoko - Ona.MP3,"upbeat, romantic, bongo flava, female, male, collaboration"
dataset/DJ-Neptune-Mumu-ft-Joeboy.mp3,"upbeat,happy, Afrobeats, male, club banger"
dataset/Kizz daniel ft johnny drille - Feran mi.MP3,"romantic, emotional, Afrobeats, R&B, male, collaboration"
dataset/Shoday-Wuru-Wuru.mp3,"energetic, upbeat, Afrobeat, male, dance, vibrant"
dataset/Danny-S-Halley.mp3,"energetic,happy, pop, male, upbeat,positive"
"dataset/Tekno ft og ,flimzy , selebobo - Anyhow.MP3","upbeat, energetic, Afrobeats, mixed, collaboration"
dataset/Normani ft. cardi b - Wild side.MP3,"sensual, sexy, R&B, female, collaboration"
dataset/Bnxn ft wande coal - Kenkele.MP3,"energetic,happy, afrobeat, male, collaboration"
dataset/King Perryy and Konshens - Denge IV.mp3,"energetic,upbeat, dancehall, male, collaboration"
dataset/King_Promise_-_Terminator.mp3,"energetic, uplifiting, Afrobeats, male, danceable"
dataset/Dremo - Talk n do.MP3,"upbeat, motivating, hip hop, male, collaboration"
dataset/Ja Rule & Ashanti (Radio Edit) Jumabee Ft Lade.mp3,"upbeat, nostalgic, R&B, Hip Hop, mixed, collaboration"
"dataset/Stefflon Don ft Fivio Foreign, Major League Djz -Big Fat Machine.mp3","energetic, powerful, hip hop, dancehall, female, male, collaboration"
dataset/Sauti sol ft soweto gospel - Brighgter days.MP3,"uplifting, inspiring, afro-pop, gospel, mixed, collaboration"
dataset/Ajebo hustlers ft fave - In love.MP3,"romantic, upbeat, Afropop, mixed, collaboration"
dataset/Timi-Dakolo-Premium-Enjoyment.mp3,"joyful, lively, Afrobeat, Highlife, male, upbeat, feel-good"
dataset/DJ Maphorisa - Banyana_(muzmo.pro).mp3,"upbeat, energetic, afrobeat, male, dance"
dataset/Tekno - Wash.mp3,"upbeat,happy, afrobeats, male, dance"
dataset/Alison wonderland - Dreamy dragons.MP3,"dreamy, electronic, female, Alison Wonderland"
dataset/Seyi vibez ft mayorkun - Ten.MP3,"upbeat,happy, Afrobeats, male, collaboration, Nigerian artists"
dataset/Gtree Mayami - Jumoke.mp3,"upbeat,happy, afrobeat, male, "
dataset/Mystro - Immediately Ft  Wizkid.mp3,"energetic, upbeat, afrobeat, male, collaboration"
dataset/Seyi Vibez Professor.mp3,"upbeat,happy,energetic, afrobeats, male, Nigerian"
dataset/Lojay - Moto.MP3,"energetic, afrobeats, male, uptempo"
dataset/Tems - You In My Face.mp3,"soulful, romantic, R&B, female, love, emotions"
dataset/Erigga - Problem no dey finish.MP3,"upbeat, motivational, rap, male, Nigerian"
dataset/Becky g & karol g - Mamiii.MP3,"energetic, upbeat, reggaeton, female, collaboration, Latin"
dataset/Bella Shmurda ft Omah Lay - Philo.mp3,"upbeat,happy, Afrobeats, male, collaboration"
dataset/Mr Eazi - Property Ft Mo-T [Coldabank Remix].mp3,"upbeat,happy, Afrobeats, male, remix"
dataset/Naledi-Aphiwe-ZOJIKI-IZINTO-Ft-Fezeka-Dlamini.mp3,"upbeat, energetic, Afro-pop, female, collaboration, Zulu lyrics"
dataset/Magnito-Canada-Remix-Ft-Olamide-Wizzy-Flon).mp3,"energetic, groovy, afrobeat, male, Nigeria, collaboration"
dataset/Dey Okay - Lyta.mp3,"upbeat,happy, afrobeats, male, Nigerian"
dataset/Dj big n ft oxlade and ayra starr - How many times.MP3,"upbeat, emotional, Afrobeats, mixed, collaboration, love song"
dataset/Yemi alade - How i feel.MP3,"upbeat, happy, afrobeat, female, empowering"
dataset/Kiddominant ft wizkid - Alright.MP3,"upbeat,happy, Afrobeats, male, collaboration"
dataset/Joeboy-Adenuga-ft-Qing-Madi.mp3,"upbeat,happy, Afrobeat, male, collaboration"
dataset/Dremo x Kida Kudz x Flowolf - Blood Hot.mp3,"energetic,upbeat, hip hop, male, collaboration"
dataset/Megan mafia - Like a boss.MP3,"energetic,confident, Rap, Female, "
dataset/Naira marley ft zinoleesky - O dun.MP3,"upbeat,happy, Afrobeats, male, collaboration"
dataset/Graham_D_-_Sleepless.mp3,"calm, melancholic, electronic, male, instrumental"
dataset/DJ Neptune - In A Way Ft  Patoranking & Efya.mp3,"upbeat,happy, Afrobeats, mixed, collaboration"
dataset/Shallipopi - Oscroh (Pepperline).mp3,"upbeat, energetic, pop, female, "
dataset/Ceeza Milli - Yapa.mp3,"upbeat,happy, afrobeat, male, Nigerian,uplifting"
dataset/Onerepublic - Somebody to love.MP3,"upbeat,hopeful, pop, mixed, inspirational"
dataset/XBusta-Ma-Pami-ft-Shatta-Wale.mp3,"energetic, upbeat, afrobeats, male, collaboration"
dataset/Summer walker ft childish gambino - New type.MP3,"chill, relaxed, romantic, R&B, female, collaboration, summer vibes"
dataset/Berri-Tiga - This Year.mp3,"upbeat, happy, pop, female, "
dataset/Mz Kiss ft Ice Prince - Bella.mp3,"energetic,happy, Afrobeat, female, collaboration"
dataset/Mahalia ft rico nasty - Jealous.MP3,"upbeat, confident, R&B, Hip Hop, female, "
dataset/King-Promise - Believe.mp3,"upbeat,hopeful, afrobeats, male, empowering"
dataset/Jaido-P-Better.mp3,"energetic, upbeat, Afrobeats, male, hip-hop"
dataset/Joeboy ft ludacris - Chiken spice and curry.MP3,"happy, lively, Afrobeats, male, collaboration"
dataset/P-sqaure - Forever.MP3,"romantic, affectionate, Afrobeats, male, Nigeria, love song"
dataset/Waje - No rush.MP3,"upbeat, Afrobeat, female, collaboration"
dataset/Mayorkun - Posh.MP3,"upbeat, energetic, lively, Afrobeat, male, popular, Nigerian"
dataset/Nonso Amadi - Dial Me feat  Kida Kudz.mp3,"chill, romantic, Afrobeats, male, collaboration, Nigerian"
dataset/Alpha P - Oh No.mp3,"energetic, upbeat, afrobeats, male, uplifting"
dataset/Zoro - Iheanacho.MP3,"upbeat, energetic, Afrobeat, male, Nigerian"
dataset/Crayon - Fade away.mp3,"melancholic, emotional, R&B, male, soulful"
dataset/Dj-Obza-Sobabili-Ft-Dj-Obza-(JustNaija.com).mp3,"energetic,happy, Amapiano, male, South African music"
dataset/ID-CABASA-Olufunmi-Reimagined-Ft-Fireboy-DML-Odumodublvck-BOJ-Joeboy.mp3,"upbeat, romantic, Afrobeat, male, collaboration"
dataset/Runtown - Emotions.MP3,"emotional, melancholic, Afrobeats, male, Nigerian music"
dataset/Unspoken Salaton - Reggae Genje.mp3,"upbeat,happy, reggae, male, Kenyan,local"
dataset/AV - No Dey Form.mp3,"upbeat,happy, Afrobeat, male, Nigerian"
dataset/Young jonn - Mama yo.MP3,"upbeat,happy, afrobeats, male, dance"
dataset/Jaywillz_-_Till_Dawn.mp3,"upbeat, energetic, Afrobeats, male, Nigerian"
dataset/Lifesize-Teddy-All-Eyes-On-Me clean.mp3,"uplifting, energizing, pop, female, catchy"
dataset/Ycee - Your Love.mp3,"romantic, chill, love, Afrobeat, male, Nigerian music"
dataset/N8tan - On God.mp3,"energetic, confident, rap, male, upbeat, hip-hop"
dataset/Skales - This Your Body Ft Davido.mp3,"upbeat, energetic, Afrobeats, male, "
dataset/Joeboy-Woman-Ft-Oxlade.mp3,"upbeat, love, Afrobeats, male, collaboration"
dataset/Kanye west ft. lil baby & the weeknd - Hurricane.MP3,"energetic,hype, hip hop, male, collaboration"
dataset/JAY O - 22.mp3,"upbeat,happy, pop, male, radio-friendly"
dataset/Dj consequence ft wandecoal - Vanessa.MP3,"upbeat, energetic, Afrobeats, male, collaboration"
dataset/Del-B-Omo-Boy-Ft-Skiibii.mp3,"upbeat, energetic, Afrobeats, male, collaboration, Nigerian music"
dataset/Kala (Radio Edit) Bayanni.mp3,"energetic, happy, Afrobeat, male, upbeat"
dataset/Shallipopi Hightension.mp3,"upbeat, energetic, pop, female, catchy"
dataset/Blaqbonez ft amaarae and buju - Bling.MP3,"energetic, lively, Afrobeats, male, female, collaboration, urban"
dataset/Johnny Drille - Finding Efe.mp3,"heartfelt, emotional, soulful, folk, acoustic, male, Nigerian artist"
dataset/Ayra starr - Rush.MP3,"upbeat, energetic, lively, Afrobeats, female, Ayra Starr, Rush"
dataset/16-Tems-T-Unit-(JustNaija.com).mp3,"upbeat, energetic, Afrobeats, female, Nigerian"
"dataset/Migos ft quavo, takeoff , offset - Is you ready.MP3","energetic, hype, rap, male, group, collaboration"
dataset/L.a.x ft ayra starr - Options.MP3,"upbeat,happy, Afrobeats, male,female, collaboration"
dataset/Kizz-Daniel-Pak-N-Go-Prod.-Dj-Coublon dflamz edit .mp3,"upbeat, lively, Afrobeats, male, remix, edit"
dataset/Kel P One More Night.mp3,"upbeat,happy, Afrobeats, male, danceable"
dataset/Ed sheeran - Eyes closed.MP3,"calm, introspective, pop, male, acoustic"
dataset/Falz - Loving~1.mp3,"romantic, happy, Afrobeat, male, Nigerian"
dataset/Camidoh Spiritual Taliban.mp3,"spiritual, afrobeat, male, uplifting, inspirational"
dataset/Victor ad - Omo ologo.MP3,"upbeat,happy, Afrobeats, male, Nigerian"
dataset/Crayon - Calvary kid.MP3,"upbeat, energetic, inspiring, pop, male, religious"
"dataset/Heavy k ft davido , tresor - Celebration.MP3","celebratory, afro-house, mixed, collaboration"
dataset/Oufadafada-Problems-ft-Master-KG.mp3,"upbeat,happy,dance, afrobeat, male, feat.Master KG"
dataset/Rotimi-Bestie.mp3,"upbeat, lively, afrobeat, male, collaboration, love"
dataset/LYTA - I GO DEY.mp3,"upbeat,happy, Afrobeats, male, Nigerian"
dataset/Skales - Lo Le.mp3,"upbeat, energetic, Afrobeats, male, Nigerian"
dataset/KING AMO - SAATI RAMONI.mp3,"energetic, upbeat, lively, afrobeat, male, Nigerian"
dataset/Dr dolor - Men.MP3,"energetic, powerful, Afrobeats, male, Nigerian music"
dataset/Vector - Get Down ft 2face Idibia.mp3,"energetic, uplifting, Afrobeat, male, collaboration"
dataset/Oladapo-IF-AT-ALL.mp3,"upbeat, energetic, Afrobeats, male, Nigerian, contemporary"
dataset/Vusic-Lever-ft-Zinoleesky.mp3,"upbeat,happy, afrobeat, male, collaboration"
dataset/Ice Prince - Kolo Ft Oxlade.mp3,"upbeat, energetic, afrobeat, male, collaboration"
dataset/Timaya ft king perry and patoranking - Kom kom.MP3,"energetic, upbeat, afrobeat, male, collaboration, Nigerian music"
dataset/Reekado-Banks-Fakosi-Remix-Ft-Seyi-Vibez.mp3,"energetic, happy, upbeat, Afrobeats, male, remix, featuring"
dataset/Lady zamar - Collide.MP3,"upbeat, romantic, pop, house, female, South African, dance"
dataset/Juls ft bas and mannywellz - Wish you.MP3,"upbeat, hopeful, Afrobeat, mixed, collaboration, positive vibes"
dataset/Russ - Civil war.MP3,"conflict, tension, rap, hip-hop, male, powerful, intense"
dataset/L.a.x - Faster.MP3,"upbeat,happy, Afrobeat, male, fast tempo"
dataset/illbliss-God-Is-God.mp3,"powerful, inspiring, hip hop, male, religious"
dataset/Boj ft tiwa savage - Your love.MP3,"romantic, love, Afrobeat, mixed, collaboration"
dataset/Spyro feat Tiwa Savage - Who_is_Your_Guy_Remix.mp3,"upbeat,dance, Afrobeats, female, remix"
dataset/Mapara_A_Jazz_feat_Ntosh_Gazi_Colano_-_John_Vuli_Gate_71324903.mp3,"upbeat,dance, afro-house, mixed, popular"
dataset/Asake - African Something.mp3,"upbeat,happy, Afrobeats, male, African"
dataset/Zlatan - Alubarika Ft Bnxn.mp3,"energetic, upbeat, Afrobeats, male, collaboration"
dataset/WurLD - Press.mp3,"upbeat, energetic, Afrobeat, male, Nigerian"
