audio,caption
dataset/Kamza-SA-Mokone-ft-Snowflake.mp3,"upbeat,happy,dance, afro-house, male, collaboration,duet"
dataset/King-Deetoy-Black-Desk-ft-Oscar-Mbo-(JustNaija.com).mp3,"upbeat, energetic, afrohouse, male, collaboration"
dataset/TROD - Ode Lo Like ft T-Classic.mp3,"energetic, upbeat, Afrobeats, male, collaboration"
dataset/Falz ft l.a.x - Roger milla.MP3,"upbeat, energetic, Afrobeat, male, collaboration, Nigerian music"
dataset/Black sherif - Soja.MP3,"energetic, powerful, afrobeats, male, uplifting"
dataset/Baby keem & kendrick lamar - Range brothers.MP3,"energetic, hype, hip-hop, male, collaboration"
dataset/Bella-Shmurda-Ara-Gen-Gen-Tin.mp3,"energetic,happy, Afrobeats, male, Nigerian,upbeat"
dataset/Abba - Don't shut me down.MP3,"uplifting, nostalgic, pop, mixed, 70s, classic"
dataset/Drake ft lil baby - Wants and needs.MP3,"chill, introspective, hip hop, male, collaboration"
"dataset/Inkabi Zezwe Ft Sjava , Big Zulu - Omunye.mp3","energetic,hype, hip hop, male, collaboration"
dataset/Dave - Meridian.MP3,"energetic, powerful, rap, male, UK"
dataset/Olamide-Yemi-my-lover.mp3,"happy, romantic, Afrobeat, male, Nigerian music"
dataset/Phyno - Fada Fada (Ghetto Gospel) Ft  Olamide.mp3,"upbeat, energetic, hip hop, male, collaboration"
dataset/Nasty CThey Dont ft. T.I. dflamz radio .mp3,"energetic, hip hop, male, collaboration"
dataset/Sza - Kill bill.MP3,"sad, intense, R&B, female, revenge"
dataset/Jaiye Jaiye Ft. Femi Kuti.mp3,"upbeat, energetic, Afrobeat, male, collaboration, Nigerian music"
dataset/Timi-Dakolo-Hustle.mp3,"motivational, uplifting, soul, R&B, male, inspirational"
dataset/Ice Prince - Oleku ft Brymo.mp3,"energetic, happy, Afropop, Hip hop, male, collaboration"
dataset/Young Jonn - Let Them Know ft Tiwa Savage  Joeboy.mp3,"energetic, upbeat, Afrobeats, mixed, collaboration, Nigerian artists"
dataset/Burna boy - African giant.MP3,"empowering, confident, afrofusion, male, Nigerian"
dataset/Deshinor - New wave.MP3,"upbeat,happy, afropop, male, catchy"
dataset/PASCAL TOKODI X KING KAKA - DO YOU.mp3,"upbeat,happy, pop, male, collaboration"
dataset/Bella shmurda ft lil kesh - Dnd.MP3,"energetic, Afrobeats, male, collaboration"
dataset/Amaarae - Water from wine.MP3,"upbeat, energetic, Afrobeats, female, Amaarae"
dataset/Kilometer Remix  ( Radio Edit ) BNXN ( Buju ) Ft Zinoleesky.mp3,"upbeat, Afrobeats, male, remix, collaboration, radio edit"
dataset/Mi Casa - Mamela (Edit)_(muzmo.pro).mp3,"upbeat, energetic, house, mixed, South African"
dataset/Ice Prince - Wassup Wassup ft 2face Idibia.mp3,"upbeat, energetic, Afrobeat, male, collaboration"
dataset/Balenciaga LAX.mp3,"upbeat, energetic, hip hop, male, fashion, luxury"
dataset/Runtown ft jamopyper - Ofe pami.MP3,"energetic, upbeat, Afrobeat, male, collaboration"
dataset/Problem Choke (feat. Qing Madi) - 10Ten.mp3,"energetic, upbeat, pop, electronic, male, collaboration, featured artist"
dataset/Lil nas x ft jack harlow - Industry baby.MP3,"energetic, upbeat, rap, hip-hop, male, collaboration"
dataset/Mariah carey ft ty dollar sign - The distance.MP3,"upbeat, romantic, R&B, female, collaboration"
dataset/Inior Lindi - poison ivy.mp3,"romantic,seductive, pop, female, love,heartbreak"
dataset/Yellow claw ft weird geniius - Hush.MP3,"energetic, energetic, electronic, trap, edm, mixed, collaboration"
dataset/Olamide  - Street Jam.mp3,"energetic, lively, hip hop, afrobeats, male, Nigeria, dance"
dataset/Davido Away.mp3,"upbeat,happy, Afrobeats, male, Nigerian"
dataset/Dj prince ft olamide and phyno - Piom piom.MP3,"upbeat, energetic, Afrobeats, male, collaboration, Nigerian music"
dataset/Yemi Alade - Amazing Grace.mp3,"uplifting, joyful, Afrobeats, female, Nigerian"
dataset/DJ Spinall - Ohema Ft  Mr Eazi.mp3,"upbeat, energetic, Afrobeats, male, collaboration, danceable"
dataset/Billie eilish - Nda.MP3,"mysterious, dark, confident, pop, electropop, female, Billie Eilish, Nda, 2021"
dataset/05 Empinikazi (feat. Kabza De Small).mp3,"upbeat, energetic, amapiano, male, feat. Kabza De Small"
dataset/Trust Problems - G Milly.mp3,"chill, relaxed, hip hop, male, relatable"
dataset/The weeknd ft daft punk - Starboy.MP3,"energetic, powerful, pop, electronic, male, collaboration"
dataset/Inshallah (Radio Edit) Erigga ft Ebi.mp3,"upbeat, motivational, hip-hop, male, collaboration, Nigerian"
dataset/Eddy-Kenzo-Miliyo.mp3,"upbeat,happy,dance, afrobeat, male, popular"
dataset/Tems - Not An Angel.mp3,"chill, soulful, R&B, female, Nigeria, contemporary"
dataset/E major - my soul.mp3,"peaceful, reflective, pop, female, E major"
dataset/Show dem camp ft flash - Tropicana.MP3,"upbeat, lively, Afrobeats, male, collaboration"
"dataset/Skiibii, Seyi Vibez, Teni - CBN (Official Audio) ft. Reekado Banks, Mayorkun.mp3","upbeat, energetic, afrobeat, mixed, collaboration, Nigerian artists"
dataset/OXLADE FT MAYORKUN BAD BOY.mp3,"upbeat, energetic, Afrobeats, male, collaboration"
dataset/feranbanks-Allowed.mp3,"energetic, upbeat, pop, male, catchy"
dataset/Wizkid Ft Skillibeng & Shenseaa Slip N Slide.mp3,"energetic, upbeat, afrobeat, dancehall, male, female, collaboration"
dataset/Reminisce - Overdose ft Simi.mp3,"nostalgic,romantic, Afrobeat, mixed, collaboration"
dataset/Malcolm - Benzo Master (1).mp3,"energetic, upbeat, hip-hop, male, party, club"
dataset/Olakira - In My Maserati (Remix) Ft Davido.mp3,"energetic, upbeat, afrobeat, male, remix, collaboration"
dataset/Nonso Amadi - Kilimanjaro ft Beam.mp3,"calm, chill, romantic, R&B, male, collaboration, smooth vocals, Nigerian artist"
dataset/Moelogo-15TH.mp3,"relaxing,joyful, Afrobeat, male, uptempo"
dataset/The Love Song (Radio Edit) MI Abaga Feat Wande Coal.mp3,"romantic, chill, hip hop, afrobeat, male, collaboration"
dataset/Uncle Waffles and Tony Duardo  Tanzania Feat Sino Msolo  Boibizza .mp3,"upbeat,happy, afro-pop, male, collaboration"
dataset/Timaya - Chinekemeh.mp3,"upbeat,happy, afrobeat, male, Nigerian"
dataset/NUMBERS.mp3,"upbeat,happy,dance, pop, female, "
dataset/Jon bellion ft. burna boy - I feel it.MP3,"energetic, uplifting, pop, afrobeat, male, collaboration"
dataset/Marshmello-Esta-Vida-Jess-Bays-Remix-Ft-Farruko-Jess-Bays.mp3,"energetic, upbeat, electronic, dance, mixed, remix, collaboration"
dataset/Mz kizz - Owonikoko.mp3,"upbeat,happy, afrobeat, female, Nigerian"
dataset/Ayra starr ft kelly rowland - Bloody samaritan (remix).MP3,"energetic, empowering, pop, R&B, female, collaboration"
dataset/Lit (Radio Edit) Erigga ft Psycho YP.mp3,"lit, upbeat, energetic, hip hop, male, collaboration"
dataset/DC - SUMMER TIME.mp3,"upbeat,happy,energetic, pop, female, summer"
dataset/Kizz_Daniel_-_Twe_Twe.mp3,"upbeat,happy,energetic, afrobeats, male, danceable"
dataset/Coi leray - Twinem.MP3,"upbeat, energetic, hip hop, female, popular"
dataset/Timaya - Born to Win.mp3,"uplifting, motivational, Afrobeats, male, inspirational"
"dataset/Young john, tiwa savage and kizz daniel - Ello baby.MP3","upbeat, energetic, Afrobeat, mixed, collaboration, summer hit"
dataset/M.i abega - The hate.MP3,"angry, intense, hip hop, male, explicit"
dataset/Youngboy never broke again - Bad morning.MP3,"energetic,sad, hip hop, male, popular"
dataset/Bandros-WARM.mp3,"uplifting,happy,energetic, pop, male, catchy"
dataset/Rema - Beamer.mp3,"upbeat, energetic, Afrobeats, male, Nigerian"
"dataset/David Guetta, Ayra Starr  Lil Durk - Big FU clean.mp3","energetic, powerful, pop, hip hop, mixed, collaboration, catchy"
dataset/Megan thee stallion - Her.MP3,"empowering, confident, hip hop, rap, female, "
dataset/DJ-KAP-Sabela-Ft-BLAQ-MAJOR-CHARLOTTE-LYF.mp3,"upbeat,happy, dance, male, collaboration"
dataset/Masterpiece-YVK-x-Nkulee-501-x-Skroef28-Hamba-Nawe.mp3,"energetic,dance, amapiano, male, collaboration"
dataset/Lade - Tension.mp3,"tension, suspense, pop, female, instrumental"
"dataset/Dj yankee, blaqbonez & cheque - 1000 year$.MP3","energetic, upbeat, hip hop, mixed, collaboration"
dataset/Dj khaled ft drake and lil baby - Staying alive.MP3,"energetic, hype, hip hop, rap, male, collaboration"
dataset/Lifesize Teddy - John Wick.mp3,"energetic, intense, electronic, male, action, thriller"
dataset/Anuel AA & David Guetta - Vibra.mp3,"energetic, upbeat, Reggaeton, EDM, male, collaboration"
dataset/Yemi Alade - Ferrari.mp3,"energetic,happy, afrobeat, female, uptempo"
dataset/Ajebutter 22 - Kop.MP3,"upbeat, energetic, Afrobeats, male, Nigerian music"
"dataset/Beyonce ft tekno, yemi alade and mr eazi - Don't jealous me.MP3","upbeat, energetic, afrobeats, mixed, collaboration, popular"
dataset/Kanye west - Follow god.MP3,"energetic, upbeat, hip hop, male, religious"
dataset/King perryy kizz daniel - Waist.MP3,"upbeat, energetic, Afrobeat, Male, collaboration"
dataset/Skillibeng x Mura Masa Ft. Pa Salieu - Blessing Me.mp3,"energetic,empowering, dancehall,electronic, male, collaboration"
dataset/Reehaa - Shako.mp3,"uplifting,happy, pop, female, collaboration,catchy"
dataset/Yung6ix - Blessings ft  Oritse Femi.mp3,"upbeat, uplifting, rap, male, collaboration"
dataset/Migos ft polo g - Malibu.MP3,"energetic, rap, male, collaboration"
dataset/Ike chuks ft blazian - Vybe.MP3,"upbeat,happy, Afrobeat, male, collaboration"
dataset/T classic - Think about it.MP3,"upbeat,happy, Afrobeats, male, "
dataset/Yemi Alade - Bum Bum (Remix) Ft  Lady Leshur & Admiral T.mp3,"energetic, lively, afrobeats, dancehall, female, remix, featuring"
"dataset/Kabza-De-small-x-Dj-Maphorisa Ft Bekzin-Terris, TNK Musiq , RIVALZ , Madumane , TmanXpress - Woza Madala.mp3","energetic, amapiano, multiple, collaboration"
dataset/Harmonize-Hawaniwezi.mp3,"happy, upbeat, bongo, male, Tanzanian"
dataset/Timaya - Ah Blem Blem.mp3,"upbeat,happy, Afrobeats, male, danceable"
dataset/Dj consequence ft patoranking - Pause.MP3,"energetic, lively, Afrobeat, Dancehall, Male, collaboration"
dataset/Timaya - Sweet us.MP3,"upbeat, cheerful, afrobeat, male, party"
dataset/Heart of A Lion Simba Marara feat Trio Mio.mp3,"energetic, powerful, rap, male, collaboration"
dataset/Patoranking - Gyal Like You ft  Kizz Daniel.mp3,"upbeat, romantic, Afrobeat, male, collaboration"
dataset/Savvy Tg - Tired.mp3,"chill,relaxed, hip hop, male, "
dataset/Nonso amadi - Free.MP3,"calm, soothing, R&B, male, Nigerian"
dataset/Waje - Mountain ft Lira.mp3,"inspirational, uplifting, Afro-pop, female, "
dataset/Iyanya-Kiss-Me-ft-MOONLIGHT-AFRIQA.mp3,"romantic, upbeat, Afrobeat, male, collaboration"
dataset/QingMad - Vision.mp3,"upbeat,happy, pop, female, "
dataset/Skales - Feposi.mp3,"upbeat,happy, afrobeat, male, dance"
dataset/Berri tiga - God.MP3,"uplifting,happy, afrobeat, female, "
dataset/MOHBAD - ASK ABOUT ME.mp3,"energetic, upbeat, Afrobeats, male, Nigerian music"
dataset/Sho-Madjozi-Tashinga-Balotelli-ft-Robot-Boii-Sneakbo-Matthew-Otis-CTTBeats.mp3,"energetic, upbeat, Afrobeat, Hip-hop, female, collaboration"
dataset/12-Tommy-Flavour-What-s-Love.mp3,"upbeat, romantic, bongo flava, male, love song"
dataset/Charlie puth ft kehlani - Done for me.MP3,"upbeat, romantic, pop, male, female, collaboration"
dataset/Ice-Prince - Everybody-Needs.mp3,"happy, energetic, hip hop, male, urban"
dataset/Late4Dinner remix - Azanti ft. Adekunle Gold.mp3,"exciting, energetic, Afrobeats, male, remix, featuring"
dataset/King Promise Ft Shallipopi - Continental.mp3,"upbeat, energetic, Afrobeats, male, collaboration, popular"
dataset/Rose ft prince kaybee - Take it all.MP3,"romantic, energetic, Afro House, mixed, collaboration"
dataset/Basket mouth ft ceeza milli - December.MP3,"upbeat,happy, Afrobeats, male, collaboration"
dataset/Ebere - Mega chicken.MP3,"upbeat,happy, Afrobeat, female, Nigeria"
dataset/LuuDadeejay-Buga-Love-Ft-Reece-Madlisa).mp3,"romantic, Amapiano, male, collaboration"
dataset/Ava max - So am i.MP3,"upbeat,happy, pop, female, empowerment,confidence"
dataset/Ice prince - Juju.MP3,"upbeat,happy, afrobeat, male, Nigerian"
dataset/Omah lay - Never forget.MP3,"upbeat, nostalgic, Afrobeat, male, Nigeria, soulful"
dataset/AJEBO HUSTLERS - NO WAM.mp3,"energetic, lively, Afrobeats, male, Nigerian"
dataset/SCC-Bank-Alert-ft-Ice-Prince-Rexxie-Skiibii.mp3,"energetic, afrobeats, mixed, collaboration"
dataset/Darkovibes  Je Mappelle feat DaVido dflamz radio .mp3,"energetic, upbeat, Afrobeat, male, collaboration, radio"
dataset/Idahams - Enter My Eyes.mp3,"romantic, Afrobeats, male, Nigerian"
dataset/Lil baby ft offset - Coupe.MP3,"upbeat, energetic, hip hop, male, collaboration"
dataset/Cardi b ft kanye west and lil durk - Hot shit.MP3,"energetic, confident, hip hop, mixed, collaboration"
"dataset/Heavy k ft bucie , nokwazi - Inde.MP3","upbeat,dance, house, female, collaboration"
"dataset/Kaskade,phoebe ryan , lokii - Almost back.MP3","uplifting,happy, EDM, mixed, collaboration"
dataset/Khaid-Run-Away-Ft-Gyakie.mp3,"Upbeat, Romantic, Afrobeat, Male, Collaboration"
dataset/Fireboy DML - Obaa Sima (Radio Edit).mp3,"upbeat, energetic, Afrobeats, male, Radio Edit"
dataset/Gthree Mayami - Me And My Guys.mp3,"energetic, cheerful, hip hop, male, group, friendship"
dataset/MohBad Tiff.mp3,"energetic, upbeat, lively, Afrobeats, male, Nigerian, danceable"
dataset/Shizzi ft ceeza milli - Wasted.MP3,"energetic,dance, afrobeat, male, collaboration"
dataset/DJ-Ace-Teka-Teka-ft-QuayR-Musiq-Nate-Africa-XolisoulMF-Leekay-(JustNaija.com).mp3,"upbeat,danceable, afrobeats, mixed, collaboration"
dataset/Boy Down Flat .mp3,"upbeat,happy, pop, male, "
dataset/Drake - Omerta.MP3,"confident, aggressive, boastful, rap, male, Drake"
dataset/Innoss-B-Flex-Ft-Kaaris.mp3,"energetic, upbeat, Afrobeat, male, Collaboration, Danceable"
dataset/Bad Boy Timz Ft Olamide - Skelele.mp3,"energetic, upbeat, Afrobeats, male, collaboration"
dataset/Loye - Runaway.mp3,"upbeat, hopeful, pop, female, catchy"
"dataset/Dj spinall ft reekado banks, phyno and ntosh gazi - Top mama.MP3","energetic, upbeat, afrobeat, mixed, collaboration"
dataset/Tory lanez - Who needs love.MP3,"upbeat, energetic, rap, R&B, male, Tory Lanez"
dataset/Akon ft kizz daniel - Take your place.MP3,"energetic, upbeat, afrobeat, male, male, collaboration"
dataset/Inkabi-Zezwe Intro Ft Sjava-Big -Zulu-Inkabi-Zezwe.mp3,"introspective,powerful, hip hop, male, collaboration,featured artist"
dataset/Tiga-Maine-Grateful-Remix-Ft-Ms-Toi-IFani-MusiholiQ-Flow-JonesJr.mp3,"upbeat, energetic, grateful, hip hop, remix, mixed, collaboration, multiple artists"
dataset/Mr 2kay - In the morning (Afro Remix).mp3,"upbeat, vibrant, Afrobeat, male, remix"
dataset/Patoranking ft bera - Wilmer.MP3,"joyful, upbeat, afrobeat, male, collaboration"
dataset/Xxxtentacion and lil pump ft maluma and swae lee - Arms around you.MP3,"melancholic, pop, male, collaboration"
dataset/R3hab and a touch of class - All around the world.MP3,"upbeat, energetic, EDM, mixed, collaboration"
dataset/Dice Ailes - Miracle ft Lil Kesh.mp3,"upbeat,happy, Afrobeat, male, collaboration, Nigerian artists"
dataset/Koffee - West indies.MP3,"energetic, upbeat, reggae, female, "
dataset/Sza - Shirt.MP3,"soulful, introspective, R&B, female, contemporary"
dataset/Burna Boy  How Bad Could It Be.mp3,"upbeat,happy, afrobeat, male, Nigerian"
dataset/15-Tommy-Flavour-Lay-down.mp3,"upbeat,happy, bongo, male, love"
dataset/Tiwa-Savage - Love O.mp3,"romantic, love, passionate, afrobeat, R&B, female, upbeat, catchy"
dataset/J.balvin ft mr eazi - Arcoiris.MP3,"upbeat, lively, colorful, Reggaeton, male, collaboration, international"
dataset/Flavour - Time To Party Ft  Diamond Platnumz.mp3,"upbeat, party, Afrobeat, male, collaboration"
"dataset/DJ Maphorisa Kabza De Small ft WizKid, Burna Boy & Cassper Nyovest - Sponono_Talkmuzik.mp3","energetic, upbeat, afrobeats, amapiano, mixed, collaboration"
dataset/Teni - Injure me.MP3,"upbeat,happy, afropop, female, Nigerian"
dataset/Vybz Kartel - Adiadking (Radio Edit).mp3,"upbeat,dance, dancehall, male, radio edit"
dataset/Kidi - Adiepena.MP3,"happy, romantic, Afrobeats, male, Ghanaian"
dataset/Yemi Alade - Knack Am.mp3,"upbeat, energetic, Afrobeats, female, Nigerian music"
dataset/K trap - Warm.MP3,"upbeat, hip hop, male, K trap"
dataset/STYL PLUS - IMA.mp3,"emotional, soothing, R&B, male, Nigerian"
dataset/Sphectacula and dj naves - Ngeke.MP3,"energetic, lively, dance, mixed, collaboration"
dataset/SHINE TTW - ALINKO.mp3,"upbeat,happy, pop, male, "
dataset/Ceeza Milli - Paper Ft  Sammie Cash.mp3,"upbeat,happy, Afrobeats, male, collaboration"
dataset/AJR  Weak Radio Version.mp3,"upbeat,happy, pop, mixed, popular"
dataset/Bubunae - Free.MP3,"upbeat,happy, pop, female, "
"dataset/Loose Kaynon, A-Q, M.I Abaga, Blaqbonez - Snapchat Vs Facebook ft Chike.mp3","energetic, playful, hip hop, male, collaboration, social media"
dataset/Dj spinall ft kojo funds - What do you see.MP3,"energetic, upbeat, Afrobeat, male, collaboration"
dataset/Kida kudz - Yeye riddim.MP3,"upbeat,happy, afrobeats, male, danceable"
dataset/Ajebo Hustler Ft Mayorkun No Love.mp3,"upbeat, energetic, afrobeat, male, collaboration"
dataset/Jorja smith ft burna boy - Be honest.MP3,"sensual, romantic, R&B, Afrobeat, female, collaboration"
dataset/Skiibii & Reekado - Banger.mp3,"energetic, upbeat, Afrobeats, male, collaboration"
dataset/Burna boy ft sauti sol - Time flies.MP3,"upbeat, energetic, Afrobeat, male, collaboration"
"dataset/Mlindo the vocalist ft kwesta, thabsie and sfeeeoh - Macala.MP3","upbeat, energetic, Afro-pop, male, collaboration"
dataset/Kida kudz ft falz and joey b - Buga.MP3,"energetic, upbeat, Afrobeats, male, collaboration"
dataset/Terri - Money Ft Bella Shmurda & MohBad.mp3,"energetic, lively, Afrobeats, female, collaboration"
dataset/Johnny Drille - Count On You.mp3,"romantic, uplifting, folk, indie, male, singer-songwriter, acoustic"
dataset/Ycee - Su Mi.mp3,"upbeat, energetic, afropop, male, "
dataset/Davido ft mayorkun - The best.MP3,"energetic,happy, afrobeat, male, collaboration"
dataset/Dj sly ft ckay - It's lit.MP3,"energetic, afrobeats, male, collaboration"
dataset/Dice Ailes  Hold Me  ft Tiwa Savage.mp3,"upbeat, romantic, Afrobeats, mixed, collaboration"
dataset/Youngboy never broke again - Bring the hook.MP3,"energetic, upbeat, hip hop, male, catchy"
dataset/Bad bunny - Un preview.MP3,"energetic, lively, reggaeton, male, Latin"
dataset/Dangbana republik and bella shmurda - World.MP3,"energetic, upbeat, Afrobeats, male, collaboration"
dataset/Duro_-_Solidstar.mp3,"energetic, lively, Afropop, male, Nigerian"
dataset/Otega-Gbayi.mp3,"energetic, upbeat, Afrobeats, male, Nigerian, dance"
dataset/Victony - History.mp3,"upbeat,hopeful, rap, female, Nigerian"
dataset/Koffee  Gifted .mp3,"upbeat,happy, reggae, female, "
dataset/KLY-ft-Murumba-Pitch-Mafikizolo-Hello.mp3,"upbeat, energetic, Afro pop, mixed, "
dataset/Black sherif ft burna boy - Second sermon (remix).MP3,"energetic, powerful, Afrobeats, Hip Hop, Male, collaboration, remix"
dataset/Barry Jhay - Melanin.mp3,"upbeat,happy, Afrobeat, male, love"
dataset/UGOCCIE -  IFE NKILI.mp3,"energetic, upbeat, pop, electronic, female, Nigerian, Afrobeat"
dataset/Banky w - Final say.MP3,"uplifting, joyful, Afrobeat, male, Nigerian"
dataset/Davido - Fem.MP3,"energetic, confident, Afrobeats, male, popular"
dataset/Harry hudson - Let me.MP3,"upbeat, chill, pop, male, harmonious"
dataset/LYTA - CORRECT.mp3,"upbeat,happy, afrobeats, male, "
dataset/Darkoo-Whiskey-ft-Omah-Lay.mp3,"chill, dark, Afrobeats, female, collaboration"
dataset/Vector x Wande Coal - Mama Maradona.mp3,"energetic, fun, upbeat, afrobeats, male, collaboration"
dataset/Simi-Miracle-Worker-ft-Lojay.mp3,"upbeat, romantic, afrobeat, R&B, female, collaboration"
dataset/09-Daliwonga-VurVai-(JustNaija.com).mp3,"upbeat,happy, afrobeat, male, featured artist:Daliwonga"
dataset/Davolee Madiba.mp3,"energetic,hype, hip hop, male, Nigeria"
dataset/Russ ft lilbaby - Ugly.MP3,"energetic,confident, hip hop, male, collaboration"
dataset/Stefflon don ft tory lanez - Senseless.MP3,"upbeat,dance, hip hop, female, collaboration"
dataset/Timi-Dakolo-Nothing-Dey-Spoil-For-God-Hand-.mp3,"hopeful, uplifting, gospel, male, inspirational"
dataset/Olamide -  Hello Habibi.mp3,"energetic, lively, afrobeat, male, dance, party"
dataset/DJ-Stresser-Inhlonipho-ft-Given-Kanu-MacG-Banzz-Phiiwe-Mel_B-Banzz-Phiiwe-Mel_B.mp3,"energetic, lively, hip hop, mixed, collaborative"
dataset/Dj Tunez Ft Portable Banga.mp3,"energetic, upbeat, afrobeat, male, collaboration"
dataset/Felo-Le-Tee-Gedlela-Ft-Mellow-Sleazy-Kabelo-Sings-Keynote.mp3,"upbeat, Amapiano, Male, collaboration"
dataset/Ugoccie_-_Olileanya_M_My_Hope_.mp3,"upbeat,hopeful, Afrobeats, female, uplifting"
dataset/Lojay - Leader.MP3,"upbeat,happy, Afrobeats, male, Nigerian"
dataset/Timi-Dakolo-Na-So-E-Be-Ft-Patoranking.mp3,"upbeat, happy, Afrobeat, R&B, male, collaboration"
dataset/Funbi - My Intentions.mp3,"upbeat,happy, Afrobeat, female, Nigerian"
dataset/DOTMAN - TILL I DIE.mp3,"energetic, motivational, Afrobeat, male, uplifting"
dataset/Wande Coal - 3 Square Meal.mp3,"energetic, vibrant, Afrobeat, male, Nigerian"
dataset/Jerry Tapa - 5-30 (Olopa).mp3,"upbeat, energetic, Afrobeats, male, Nigerian music"
dataset/Skales - Selecta.mp3,"upbeat, energetic, dance, Afrobeats, male, Nigerian artist"
"dataset/Kabza-De-small-x-Dj-Maphorisa -ft-Aymos-Kelvin -Momo , Jay Sax-Ufunani.mp3","energetic, upbeat, amapiano, male, collaboration, instrumental"
dataset/DJ Neptune - Nobody ft Joeboy  Mr Eazi.mp3,"upbeat, energetic, Afrobeat, male, collaboration"
dataset/PsychoYP Ft Alpha P Ok Alright.mp3,"energetic, upbeat, hip hop, male, "
dataset/Bahamas - Young Jonn.mp3,"upbeat, energetic, Afrobeats, male, collaboration"
dataset/Mystro - Gawu ft Tiwa Savage.mp3,"upbeat, joyful, Afrobeat, male, collaborative, Nigerian"
dataset/Mr Eazi - Skin Tight (DJ Caise Remix).mp3,"upbeat, energetic, Afrobeats, male, remix"
dataset/Stefflon don ft bnxn - What's poppin.MP3,"energetic, hype, hip hop, female, collaboration"
dataset/DJ-Stokie-Vumane-Ft-Mhaw-Keys-DJ-Nnana-Ommit.mp3,"upbeat,dance, amapiano, male, collaboration"
dataset/Erigga - Pot Of Stew.mp3,"upbeat,happy, hip hop, male, Nigerian"
dataset/NonyKingz -ICSY.mp3,"upbeat, energetic, hip hop, male, "
dataset/Dice Ailes & Tiwa Savage - Hold Me.mp3,"romantic, upbeat, Afrobeats, mixed, collaboration, popular"
dataset/Wande Coal - Ballers.mp3,"energetic, afrobeat, male, upbeat,dance"
"dataset/The black eyed peas, j balvin and jaden smith - Ritmo (bad boys for life) (remix).MP3","energetic, upbeat, latin, hip-hop, mixed, remix"
dataset/Mut4y  ft azanti and dj tunez - Be my luv.MP3,"romantic, afrobeat, male, collaboration"
dataset/05.Dpzle- Control.mp3,"upbeat, energetic, confident, Afrobeats, male, danceable, catchy"
dataset/Burna boy - Thuggin.MP3,"upbeat, energetic, afrobeat, male, Nigeria, Burna Boy"
dataset/Maxino  Ft. Erigga & ODUMODUBLVCK -  Devil Agent  (2 Fighting).mp3,"Fighting, Afrobeats, Mixed, Collaboration"
dataset/Starboy ft wizkid and kel p - Mine.MP3,"energetic, confident, afrobeat, male, "
dataset/Seyi Vibez Ft Phyno Highlife Interlude.mp3,"joyful, upbeat, highlife, male, collaboration"
dataset/Becca ft tiwa savage - Yes i do.MP3,"upbeat,romantic, Afrobeats, female, collaboration"
dataset/Skales - Don't say much.mp3,"upbeat, energetic, Afrobeats, male, catchy, danceable"
dataset/Olakira - Polongo.mp3,"energetic, upbeat, Afrobeats, male, Nigerian"
dataset/Ceeza milli ft wizkid - Shayo.MP3,"upbeat, party, Afrobeats, male, collaboration, Nigerian"
dataset/Aiye.mp3,"energetic,happy, afrobeats, male, uplifting"
"dataset/Fredo, popcan and tory lanez - 2 cups.MP3","chill, upbeat, hip hop, rap, male, "
dataset/Elemxy - Wetin Dey Sup Ft Odumodu Blvck & Payper Corleone.mp3,"energetic, upbeat, Afrobeat, male, collaboration"
dataset/Blackmagic - Koole.MP3,"energetic,happy, Afrobeat, male, "
dataset/Phyno - Do I Remix feat  Burna Boy (CLEAN RADIO EDIT).mp3,"energetic, hype, hip hop, afrobeat, male, remix, collaboration"
dataset/Gunna ft drake - P power.MP3,"upbeat, energetic, hip-hop, male, collaboration"
dataset/Seyi-Shay-Bobo.mp3,"energetic, upbeat, Afrobeat, female, Nigerian"
dataset/Wizkid - Smile ft H ER.mp3,"uplifting,happy, Afrobeats, male, collaboration"
dataset/Nasty C - Crazy Crazy.mp3,"energetic, powerful, hip-hop, male, catchy"
dataset/Shatta wale ft medikal - Miss money.MP3,"energetic, upbeat, Afrobeat, Dancehall, male, collaboration"
dataset/Yemi Alade - Bum Bum.mp3,"upbeat, dance, Afrobeat, female, catchy"
dataset/Savage - Concussion .mp3,"energetic, aggressive, hip hop, male, "
dataset/Omah-Lay-reason.mp3,"chill, introspective, Afrobeat, male, Nigerian"
dataset/Ed sheeran ft khalid - Beautiful people.MP3,"upbeat, happy, pop, male, collaboration"
dataset/Wavy the creator ft. tay iwar - Letter to oxygen.MP3,"chill, soothing, R&B, mixed, collaboration"
dataset/Masego - Yebosema.MP3,"upbeat, groovy, R&B, jazz, male, saxophone"
"dataset/Da Muziqal Chef x Eemoh - Ubumnandi ft De Mthuda , Sam Deep ( RADIO EDIT ).mp3","energetic,upbeat, Amapiano, mixed, collaboration"
dataset/AFRICAN LADY - JAYPINK.mp3,"uplifting,happy,energetic, Afrobeat, female, party"
dataset/Lani - Malibu nights.MP3,"sentimental, reflective, Pop, Female, Heartbreak"
"dataset/Wiley ft future,chip and nafe smallz - Givenchy bag.MP3","energetic, upbeat, hip hop, mixed, collaboration"
dataset/AV - Big Thug Boys.mp3,"energetic, fun, afrobeats, male, danceable, catchy"
dataset/Young Jonn  Xtra Cool.mp3,"cool, energetic, afrobeats, male, "
dataset/Tekno  - Peace Of Mind.mp3,"energetic, upbeat, afrobeat, male, "
dataset/Flavour - Big Baller.mp3,"energetic, confident, Afrobeat, male, party"
